CustomerID,Name,Gender,Age,Country,AnnualIncome,PurchaseCount
518,Michael Cooper,Male,72,Mauritania,118932,58
519,Penny Bowman,Male,43,Niue,128125,51
520,Vincent Reynolds,Female,52,Guadeloupe,126082,34
521,Amy Martinez,Non-Binary,67,Saint Martin,23696,44
522,Christopher Morris,Male,42,Myanmar,146310,15
523,Hannah Everett,Female,41,Jamaica,40058,78
524,Sarah King,Female,30,Haiti,40313,70
525,Krista Martinez,Female,77,South Africa,39149,50
526,Joseph Shaw,Female,75,Tonga,73521,32
527,Todd Moore,Female,24,Ghana,65740,67
528,Michelle Jacobs,Male,74,Solomon Islands,126611,3
529,Kristy Bryan,Male,53,Rwanda,24956,86
530,Angel May,Male,62,Tajikistan,95731,86
531,Marilyn Wang,Male,37,New Zealand,102612,74
532,Mark Jimenez,Female,18,France,137850,51
533,Donna Frye,Female,25,Christmas Island,86641,67
534,Dr. Michael Evans,Male,63,Macao,83811,76
535,Anthony Gonzales,Female,33,Brunei Darussalam,72160,93
536,Mr. Lawrence Edwards,Female,31,Gabon,71313,48
537,Morgan Valencia,Male,29,New Zealand,83232,17
538,Bianca Wood,Female,68,United States Minor Outlying Islands,35417,7
539,Emma Owens,Female,40,British Indian Ocean Territory (Chagos Archipelago),44729,13
540,David Davis,Male,32,Belize,132492,66
541,James Gilbert,Female,45,Sudan,50099,4
542,Sean Moore,Non-Binary,51,Puerto Rico,138387,10
543,Kenneth Edwards,Male,19,Japan,118134,88
544,Kathleen Robertson,Male,49,Grenada,49961,17
545,Mr. Alexander Landry MD,Male,40,Anguilla,32602,52
546,Cindy Gomez,Female,39,Burkina Faso,138474,6
547,Johnny Khan,Female,68,Venezuela,29256,83
548,Julie Herrera,Male,42,Thailand,106120,69
549,Jessica Khan,Female,75,Albania,132516,96
550,Pamela Diaz,Male,79,Turkmenistan,54681,74
551,Kelly Lee,Female,78,Armenia,111328,9
552,Angel Gordon,Female,39,Armenia,107440,91
553,Diana Hays,Male,75,Cape Verde,84789,77
554,Barbara Hester,Female,75,Spain,63361,83
555,Robert Morgan,Female,39,Gambia,84503,21
556,Nicole Gonzalez,Female,66,Holy See (Vatican City State),54540,24
557,Kathryn Williams,Male,69,Northern Mariana Islands,46536,4
558,Gary Wells,Non-Binary,59,Denmark,104700,24
559,Larry Robertson,Female,23,Myanmar,83043,59
560,Louis Martin,Male,32,Oman,98532,99
561,Nancy Evans MD,Male,71,Turkey,76575,3
562,Kim Erickson,Male,60,Djibouti,147626,68
563,Robert Richardson,Female,77,Barbados,22871,40
564,Veronica Silva,Male,54,Dominica,66002,48
565,Molly Watts,Female,50,Bulgaria,69812,54
566,John Coffey,Female,25,Norway,42626,35
567,Paula Lane,Male,70,Turkey,79979,95
568,Lauren Jackson,Non-Binary,77,Sweden,96057,56
569,Lisa Randall,Female,61,Turks and Caicos Islands,146834,89
570,Michael Johnson,Female,61,Sweden,128946,40
571,Ashley Smith,Female,22,Brazil,86668,77
572,Christian Vaughn,Male,56,South Georgia and the South Sandwich Islands,119003,68
573,Reginald Knapp,Female,21,Greece,100070,46
574,Nancy Brown,Non-Binary,23,Trinidad and Tobago,109390,78
575,Daniel Nguyen,Male,62,Ghana,62998,13
576,Kelly Edwards,Female,49,Bangladesh,83814,27
577,Thomas Peterson,Female,69,Cote d'Ivoire,124601,6
578,Raymond Le,Female,47,Albania,65607,17
579,Melissa Bishop,Male,64,Gibraltar,27812,36
580,David Grant,Female,52,Guam,81844,99
581,William Evans,Male,72,Liberia,90093,81
582,Daniel Bush,Female,57,Antigua and Barbuda,22179,2
583,Gregory Peck,Female,69,Maldives,63798,77
584,Denise Martinez,Male,33,Costa Rica,94601,52
585,Jamie Baird,Female,30,Norfolk Island,28275,66
586,Tina Ballard,Male,67,Norfolk Island,70574,52
587,Dwayne Klein,Male,77,Jamaica,67857,92
588,Jeremy Scott,Female,59,Micronesia,145555,43
589,Dale Ryan,Male,47,Saint Pierre and Miquelon,121484,90
590,Melissa Taylor,Male,36,Cocos (Keeling) Islands,40700,22
591,Laurie Sanchez,Female,34,Pitcairn Islands,146855,55
592,Kiara Little,Male,73,Bolivia,59464,67
593,Jason Love,Male,36,Finland,62351,99
594,Randy Smith,Female,45,Gabon,113330,60
595,Tanya Russell,Male,75,Finland,114319,58
596,Sherry Woods,Female,72,Thailand,102534,12
597,Victor Morris,Female,43,Maldives,33869,88
598,Susan Davis,Male,54,Mali,80315,69
599,Kimberly Sharp,Male,43,New Zealand,130061,84
600,Susan Thompson,Female,70,Hungary,113688,39
601,Casey Gillespie,Male,79,Hungary,40954,13
602,Jennifer Simpson DVM,Female,40,Myanmar,51555,41
603,Tammy Mcdowell,Female,26,Nicaragua,83353,57
604,Keith Rodriguez,Female,29,Saint Barthelemy,102190,53
605,Mrs. Virginia Daniels,Female,70,Liechtenstein,65026,12
606,Todd Rosales MD,Female,18,Cambodia,120772,13
607,Brian Martin,Female,75,Luxembourg,66976,74
608,David Lopez,Female,75,Thailand,100578,97
609,Rachel Bradley,Male,18,Portugal,111502,57
610,Casey Chase,Male,64,Vietnam,133943,40
611,Samantha Robertson,Female,51,Cyprus,129850,80
612,Michael Lopez,Male,49,Jamaica,65095,45
613,Franklin Wright,Female,79,Kiribati,34270,35
614,David Molina,Male,71,United Arab Emirates,50908,3
615,Elizabeth Sharp,Female,65,Northern Mariana Islands,35523,5
616,Matthew Schwartz,Male,42,Solomon Islands,82433,90
617,Bryan Parker,Female,57,Kazakhstan,67068,11
618,Jonathan Jacobson,Male,62,Saint Helena,39991,71
619,Emily Wilson,Female,70,Zambia,30775,56
620,Elizabeth Mendez,Male,18,French Guiana,97801,10
621,Casey Hernandez,Male,33,Norway,104995,34
622,Lisa Perry,Male,78,Isle of Man,81250,67
623,Kaitlin Medina,Male,56,Canada,36673,72
624,Colleen Wright,Male,22,San Marino,142808,31
625,Shelley Miller,Female,39,Albania,47056,75
626,Michael Miller,Female,46,Bulgaria,26614,71
627,Amy Kelley,Male,72,Haiti,121556,66
628,Laura Hernandez,Male,20,Tanzania,27415,70
629,Joseph Wilson,Female,29,Malawi,108691,41
630,Kevin Davis,Female,43,Saint Vincent and the Grenadines,134966,63
631,Rhonda Chavez,Non-Binary,33,Romania,63884,32
632,Joyce Brown,Female,68,Chad,36964,20
633,Robert Cummings,Male,54,Uruguay,57726,57
634,Robert Reese,Male,39,Heard Island and McDonald Islands,143133,98
635,Amber Cooper,Male,74,France,57044,50
636,Zachary Michael,Male,46,Cote d'Ivoire,77149,80
637,Timothy Johnson,Male,31,Zambia,57544,25
638,Randy Cannon,Male,45,Bangladesh,69976,12
639,Maria Fisher,Female,22,Mali,52252,71
640,Janet Kane DVM,Male,64,Cuba,23832,39
641,Michael Stanley,Non-Binary,66,Sri Lanka,110811,17
642,Martha Bailey,Female,47,Suriname,100437,45
643,Joshua Rice,Female,63,China,123749,11
644,Courtney Smith,Male,79,Russian Federation,54148,70
645,Edwin Nunez,Female,69,Mauritius,81240,23
646,Kim Morrow,Female,22,Sri Lanka,128169,91
647,Gregory Hill,Female,29,Suriname,145607,70
648,Molly Rodriguez,Female,33,Botswana,108454,38
649,Jennifer Miranda,Male,43,Saint Pierre and Miquelon,132230,2
650,Alexis Harris,Male,43,Burkina Faso,148933,86
651,Andrew Harper,Male,65,Comoros,105076,84
652,Amber Yang,Male,38,Taiwan,97116,89
653,David Robinson,Female,56,Bahrain,73459,79
654,Amy Gordon,Male,53,Brunei Darussalam,58402,93
655,Robert Dennis,Female,50,Cook Islands,77727,72
656,Kyle Chambers,Male,79,Netherlands,58578,37
657,Eric Thomas,Male,47,Cambodia,110453,49
658,Connie Turner,Female,54,Turkey,42318,52
659,Travis Hobbs,Male,40,Tajikistan,95715,33
660,Lori Simmons,Male,75,Oman,97787,22
661,William David DDS,Female,27,Albania,131435,5
662,Emma Butler,Male,71,Nigeria,105029,18
663,James Webster,Non-Binary,22,Gambia,40466,38
664,Samuel Turner,Male,53,Niger,115742,37
665,Renee Melendez,Female,51,Bermuda,65475,94
666,Tracy Grant,Female,69,Bahamas,80142,95
667,David Harris,Female,48,Honduras,105160,64
668,Tammy Boone,Male,27,Saint Vincent and the Grenadines,46564,10
669,Nathaniel Lee,Female,75,Algeria,42412,79
670,Michael Morrison,Male,36,Turks and Caicos Islands,113526,42
671,Chelsea Gill,Male,75,Bermuda,71001,48
672,Kristin Mendoza,Female,49,Maldives,77649,44
673,Felicia Krueger,Non-Binary,18,Ecuador,80957,82
674,Timothy Hayden,Male,73,Israel,55517,87
675,Zachary Mendoza,Female,22,Estonia,33156,97
676,Larry Harris,Female,62,Liechtenstein,43064,16
677,Kristen Rowe,Female,21,Cayman Islands,45711,54
678,Joseph Howard,Female,33,Costa Rica,50106,35
679,Jose Crawford,Male,41,Saint Barthelemy,85458,98
680,William Harrison,Male,33,Mexico,36589,28
681,Suzanne Wood,Female,72,Kyrgyz Republic,109272,2
682,Justin Walker,Male,19,Guatemala,106511,94
683,Dean Donovan,Male,66,Anguilla,121754,13
684,Jennifer Hernandez,Male,45,Marshall Islands,27214,41
685,James Whitaker,Male,49,Chad,116117,80
686,Mr. Michael Scott PhD,Male,44,Seychelles,105731,59
687,Maria Henry,Female,37,Latvia,130118,69
688,Robert Jackson,Male,41,Iraq,146479,92
689,Katherine Stark,Male,29,Malaysia,47127,53
690,Maria Brown,Female,67,Romania,25141,45
691,Ryan Landry,Female,52,Benin,48884,20
692,Pamela Gutierrez,Male,77,Papua New Guinea,110421,24
693,Crystal Mann,Female,50,Korea,22708,61
694,Jonathan Brooks,Female,50,Christmas Island,38375,91
695,Mary Jensen,Female,78,Solomon Islands,35088,94
696,Mr. Aaron Arnold,Female,68,Cocos (Keeling) Islands,77615,58
697,Joseph Hill,Female,60,United Arab Emirates,130138,27
698,Alicia Li,Female,54,Guernsey,65046,26
699,Renee Browning,Male,29,Lesotho,30014,7
700,Brent Hernandez,Female,20,Kyrgyz Republic,84425,42
701,Joseph Ochoa,Female,18,Gibraltar,23273,47
702,James Watson,Female,50,Eritrea,67135,53
703,Karl Branch,Female,57,San Marino,122842,59
704,Michael Abbott,Male,27,Guyana,50881,38
705,Shannon Malone,Male,60,Moldova,117022,69
706,James Tran,Male,61,Nigeria,98077,87
707,Adam Jackson,Female,46,Ethiopia,28712,92
708,Mr. Richard Knight PhD,Female,30,Liberia,94704,98
709,Joseph Williams,Male,29,Burkina Faso,72874,53
710,Sean Clay,Male,48,Hong Kong,89087,15
711,Anthony Jones,Female,63,Cape Verde,32297,96
712,Stephanie Elliott,Female,19,Tokelau,129269,26
713,Timothy Edwards,Female,78,Montenegro,47128,48
714,Laurie Goodwin,Female,68,Western Sahara,88368,95
715,Jennifer Jones,Female,67,Antigua and Barbuda,114019,19
716,David Davenport,Male,52,Greece,107599,9
717,Steven Rivera,Male,40,Cambodia,108499,64
718,Brenda Hinton,Male,34,Nicaragua,98958,93
719,Kathryn Mccann,Male,43,Bermuda,52920,54
720,Jeffrey Roberson,Male,25,Madagascar,140442,51
721,Randy Friedman,Male,46,Svalbard & Jan Mayen Islands,31156,39
722,Raymond Johnson,Non-Binary,43,Singapore,31108,4
723,Willie Henry,Female,27,Timor-Leste,51845,3
724,Todd Reynolds,Female,43,Paraguay,22800,64
725,Mary Miller,Female,79,Saint Vincent and the Grenadines,148832,29
726,Rebecca Marquez,Non-Binary,51,Korea,123614,11
727,Christian Dawson,Female,68,Hong Kong,62712,97
728,Nancy Stewart,Male,58,United Arab Emirates,22610,58
729,Aaron Parker,Male,24,Palestinian Territory,97603,75
730,Derrick Anderson,Female,21,Mexico,53872,27
731,Jerry Peters,Male,75,Dominican Republic,30728,97
732,Alexander Gomez,Female,70,Saint Lucia,115102,21
733,Kyle Nguyen,Female,67,Bosnia and Herzegovina,115319,39
734,Edgar Hughes,Male,62,India,142049,95
735,Steven Stein,Female,28,Austria,40583,46
736,Laura Jackson,Female,46,Mayotte,105774,66
737,Charles Turner,Female,73,Trinidad and Tobago,27263,91
738,Arthur Hamilton MD,Male,53,Cocos (Keeling) Islands,146374,36
739,Mr. David Wright,Male,42,Saint Barthelemy,87450,75
740,Linda Gonzalez,Male,38,Kazakhstan,109285,82
741,Eric Rush,Female,78,British Indian Ocean Territory (Chagos Archipelago),39456,65
742,Manuel Brock,Female,74,Oman,111118,63
743,George Ochoa,Male,53,Latvia,85942,99
744,Valerie Taylor,Female,27,China,33689,35
745,Travis Harris,Male,54,Bahrain,52934,31
746,Vincent Novak,Female,26,Kuwait,53276,28
747,Michael Henry,Female,41,Poland,136349,1
748,Dana Bennett,Female,52,Cuba,149336,25
749,Jenna Wilson,Male,66,Congo,121968,43
750,Leslie Gardner,Male,52,Kenya,39873,84
751,Krista Benton,Male,65,Solomon Islands,33050,67
752,Michael Gonzales,Non-Binary,53,Saint Barthelemy,86216,63
753,Michael Fuentes,Male,35,Saint Lucia,104444,51
754,Jennifer Porter,Female,66,Cuba,104040,2
755,Dana Hopkins,Non-Binary,56,Vanuatu,41644,82
756,Rachel Jones,Female,49,Monaco,82021,64
757,Karen Morales DDS,Female,41,Palau,57125,74
758,Melissa Stephens,Male,40,Mozambique,86899,69
759,Heather Woodard,Male,79,Colombia,62291,9
760,Margaret Miller,Male,49,Zimbabwe,55060,2
761,Mary Kelly,Female,54,Taiwan,21538,34
762,Amanda Terrell,Female,29,Vanuatu,56176,60
763,Jennifer Goodwin,Female,66,Antarctica (the territory South of 60 deg S),142430,61
764,Jessica Smith,Male,72,Greece,61520,31
765,Jorge Stone,Female,30,Cocos (Keeling) Islands,45675,10
766,Laura Griffin,Female,40,China,38287,76
767,Raymond Chapman,Male,42,Cape Verde,20174,36
768,Haley Johnson,Female,52,Montserrat,112268,85
769,Jason Nixon,Male,58,Zimbabwe,54998,49
770,Todd Thomas,Non-Binary,47,Mongolia,122591,70
771,Jesse Clark,Female,34,United States of America,73312,49
772,Mr. Jeffrey Horton,Male,66,New Zealand,32112,3
773,Eric Patrick,Male,79,Croatia,125410,74
774,Samuel Wong,Female,37,Saint Vincent and the Grenadines,95225,5
775,Carly Riggs,Female,65,Isle of Man,64814,90
776,Christopher Moore,Male,42,Turkmenistan,105091,61
777,Tina Hall,Non-Binary,39,Chile,70719,85
778,Cody Davidson,Female,30,Zimbabwe,149887,90
779,Allen Mendez,Male,76,Bolivia,53919,26
780,Kevin Price,Male,36,Saint Martin,93155,72
781,Christine Goodwin,Female,66,Japan,91569,5
782,Amy Garcia,Female,53,South Georgia and the South Sandwich Islands,61328,15
783,Chelsea Nguyen,Female,29,Greece,90482,16
784,Dennis Huffman,Female,78,Palestinian Territory,44618,1
785,Margaret Harper,Male,58,Timor-Leste,54675,16
786,Laurie Bailey,Female,36,Mozambique,121794,37
787,Lisa Cervantes,Non-Binary,29,Belarus,38919,3
788,Elizabeth Mendez,Male,26,Northern Mariana Islands,24173,52
789,Cesar Wilson,Female,24,Gabon,129369,47
790,Clayton Steele,Male,45,Dominica,46400,95
791,Jennifer Taylor,Female,31,Mexico,70445,13
792,Cody Reid,Female,48,Mayotte,90305,80
793,Maria Cooke,Female,69,Cambodia,57564,55
794,Katherine Taylor,Female,36,Dominica,65814,21
795,Jerry Brown,Male,75,Ukraine,99747,66
796,Adam Taylor,Female,64,Chad,108791,54
797,Tracey Wagner,Male,33,Greece,47962,27
798,Michael Perry PhD,Female,70,Palau,104892,38
799,Bradley Johnson DDS,Female,22,Haiti,105842,90
800,Donald Medina,Female,52,Reunion,90533,58
801,Jim Newton,Male,29,Ecuador,76184,62
802,Krista Wilson,Male,42,Somalia,102912,46
803,Reginald Morrow,Female,69,Montserrat,126416,89
804,Rodney Williams,Non-Binary,76,Togo,123591,11
805,Kimberly Fritz,Female,38,Uganda,30578,72
806,Ronald Potter,Male,53,Mauritania,38624,8
807,Zachary Cole,Female,70,Costa Rica,136164,97
808,Robert Gonzales,Male,40,Ghana,59194,71
809,Patricia Young PhD,Female,33,Micronesia,129903,64
810,Heather Page,Female,74,Wallis and Futuna,20389,21
811,Carol Taylor,Male,56,Gambia,119303,72
812,Daniel Brown,Male,62,Ethiopia,131116,63
813,Douglas Ryan,Male,70,Israel,133903,85
814,Michael Roberts,Female,59,British Virgin Islands,87391,64
815,Scott Duke,Female,75,Liechtenstein,126429,20
816,Anna Estes,Male,56,Saint Kitts and Nevis,33794,8
817,Tamara Riddle,Female,31,Oman,78002,58
818,Beth Cline,Male,48,Kyrgyz Republic,55531,46
819,Michael Poole,Female,75,Saint Pierre and Miquelon,72815,31
820,Megan Burns,Female,22,Samoa,24986,93
821,Debra Perry,Female,52,Turkmenistan,52298,9
822,Mark Beard,Male,40,Lithuania,21481,15
823,Jose Ramirez,Female,46,Cyprus,76408,94
824,Jackie Clements,Female,60,Central African Republic,89267,26
825,Aaron Schroeder,Non-Binary,28,Sri Lanka,141950,10
826,Monica Ellis,Female,35,India,36835,29
827,Heather Brown,Male,64,French Guiana,145355,80
828,Claudia Jordan,Female,29,Egypt,47798,36
829,Derrick Clayton,Female,26,Western Sahara,111649,84
830,Kenneth Knight,Female,27,Angola,84887,37
831,Mr. Michael Williams,Female,75,Montenegro,39477,86
832,Richard Stevens,Male,61,Grenada,37266,71
833,Scott Alexander,Female,34,Eritrea,106328,23
834,Tyler Harris,Male,78,Tonga,105988,41
835,Bonnie Santos,Female,55,El Salvador,147815,93
836,Timothy Hill,Male,24,Montserrat,63526,80
837,Danielle Watson,Female,63,Sudan,137965,28
838,Carol Sanders,Male,30,Zambia,134615,48
839,Michael Young,Male,57,Singapore,126870,38
840,Michele Smith,Non-Binary,59,Luxembourg,147426,31
841,Casey Perez,Male,26,New Caledonia,31889,14
842,Alexandra Dominguez,Female,67,Saint Barthelemy,44335,97
843,Virginia Henderson,Female,44,Saint Kitts and Nevis,31254,73
844,Benjamin Reyes,Female,75,Brazil,106610,91
845,Ashley Edwards,Female,19,Cocos (Keeling) Islands,31442,88
846,Breanna Ayala,Female,22,Uganda,66289,77
847,Brandi Haney,Male,46,Kiribati,73747,90
848,Joseph Smith,Male,54,Netherlands Antilles,57327,29
849,Jessica Bowen,Female,55,Sweden,36199,51
850,Brittany Jenkins,Female,36,Thailand,92827,49
851,Shannon Miller,Female,25,Tokelau,126464,43
852,Paul Lawrence,Male,65,Mozambique,20112,92
853,Victor Edwards,Male,62,Kazakhstan,107051,92
854,Donald Miller,Female,18,Afghanistan,39581,72
855,Lindsay Lawson,Female,39,Colombia,134228,87
856,Melissa Abbott,Non-Binary,69,Montenegro,79722,93
857,Elizabeth Holmes,Female,34,China,112036,5
858,Nicole Phillips,Male,24,Kazakhstan,117562,42
859,Steven Blevins,Male,42,Bangladesh,36523,7
860,Brian Porter MD,Female,62,Central African Republic,86960,42
861,Vanessa Hatfield,Female,21,Azerbaijan,137637,36
862,Bonnie Valencia,Male,53,Greenland,39552,27
863,Holly Vega,Female,23,Egypt,143396,58
864,Tiffany Townsend,Female,77,Papua New Guinea,30808,46
865,Austin Baker,Male,48,United Arab Emirates,124347,66
866,Antonio Mccormick,Female,36,Nauru,92525,25
867,Lori Mason,Male,78,Lao People's Democratic Republic,43620,73
868,Michael Miller,Male,61,Senegal,124565,27
869,Lisa Ramirez,Male,71,Mali,20887,1
870,Jorge Harris,Female,56,United States Minor Outlying Islands,51802,87
871,Kimberly Myers,Female,44,Luxembourg,105024,74
872,Sandra Becker,Female,27,Saint Helena,115549,42
873,Michael Blair,Male,43,Bouvet Island (Bouvetoya),134737,52
874,Amy Miller,Male,36,Croatia,138639,25
875,Jesse Lynch,Female,56,Liechtenstein,138248,54
876,Patrick Yang,Female,79,Russian Federation,101938,67
877,Michael Miles,Male,20,Ukraine,106741,6
878,Troy Mills,Female,62,Svalbard & Jan Mayen Islands,141028,58
879,Michelle Jackson,Male,30,Greece,142746,70
880,Richard Adams,Male,67,Burundi,46049,53
881,Patricia Johnson,Male,45,Morocco,97789,66
882,Denise Brown,Male,79,Zambia,104526,58
883,Laura Jones,Male,75,Micronesia,27846,82
884,Ian Porter,Female,37,Yemen,110563,87
885,Holly Scott,Female,45,United States Virgin Islands,124736,2
886,Kenneth Sharp,Female,25,Malaysia,66220,76
887,Jordan Williams,Male,78,Ecuador,66163,22
888,Dana Ruiz,Male,58,Bulgaria,23765,37
889,Chris Velazquez,Male,56,Canada,137126,20
890,Kristen Sloan,Female,18,Antarctica (the territory South of 60 deg S),101486,24
891,Jennifer Morris,Female,20,Sudan,65270,84
892,Nathan Nelson,Male,30,Peru,95277,65
893,Jake Shaw,Male,45,Sao Tome and Principe,108278,65
894,Cassie Brock,Female,79,Bolivia,146354,81
895,Dr. Andrea Marshall,Male,74,Burkina Faso,110239,1
896,Ryan Murphy,Male,77,South Africa,124245,94
897,Aimee Gonzalez,Female,66,Haiti,142332,3
898,Elizabeth Dean,Male,42,Indonesia,123159,46
899,Kevin Snyder,Female,73,Saint Lucia,42931,55
900,Christie Mccullough,Female,50,Somalia,109116,75
901,Danielle Smith,Non-Binary,55,Saint Kitts and Nevis,140599,88
902,David Reed,Male,70,Tokelau,75633,86
903,Sherry Tapia,Non-Binary,23,Austria,100702,64
904,Matthew Sweeney,Female,75,Mayotte,71913,45
905,Ashley Moreno,Male,61,Comoros,139144,26
906,Johnathan Brown,Female,62,China,114776,77
907,Michelle Davis DVM,Female,49,Argentina,45991,65
908,Kelly Haynes,Female,62,Turks and Caicos Islands,141049,24
909,William Miller,Male,78,Aruba,74845,74
910,Casey Wilkins,Female,64,Estonia,124092,35
911,Keith Graham,Female,38,Senegal,118505,24
912,Cynthia Green,Female,33,Mexico,75312,28
913,Robert Haynes,Male,71,Liechtenstein,30561,80
914,Emily Nelson,Female,38,Netherlands,36901,16
915,Dale Chan,Female,28,Sudan,126041,59
916,Brittney Martin,Male,77,Wallis and Futuna,115556,81
917,Jason Herrera,Female,54,Poland,82875,54
918,Christine Parker,Female,53,Turks and Caicos Islands,45917,79
919,Bryan Moore,Female,52,Lao People's Democratic Republic,82120,16
920,Samantha Terry,Female,36,Malaysia,21988,15
921,Russell Murphy,Female,37,Macao,133745,98
922,David Kelly,Female,74,Macedonia,130041,11
923,Megan Green,Female,35,Tonga,148467,65
924,Amanda Sullivan MD,Female,64,Mongolia,147400,79
925,Danielle Murray,Female,58,Kazakhstan,34256,90
926,Brenda Smith,Male,66,Guernsey,138490,68
927,Vickie Anderson,Male,31,Poland,107728,43
928,Jacqueline Mccoy,Female,32,Cote d'Ivoire,146155,69
929,Lauren Green,Female,48,Puerto Rico,48230,99
930,Alison Brown,Male,18,Saint Vincent and the Grenadines,125466,13
931,Jill Anderson,Male,70,Saint Helena,79778,10
932,Sandra Rivera,Female,71,Romania,65833,75
933,Joel Jackson,Male,71,Turkey,42625,82
